,Area Served,Callsign,Frequency(MHz),Purpose,Polarisation,Antenna Height (m),Antenna Pattern,Maximum ERP (W),Technical Specification Number,Licence Number,Site id,Site Name,Zone,Easting,Northing,Latitude,Longitude,State,BSL,Licence Area,Licence Area ID,Status,Deg,Min,Sec,Deg1,Min1,Sec1,Latitude in degrees,Longitude in degrees
118,Atherton,4AMM,97.9,Commercial,M,50,DA,5000.0,10007503,1155350,141069,Sthrn Cross Austereo Site Bones Knob  off Griffin Rd TOLGA,0,0,0,17 13 21S,145 26 51E,QLD,1150016.0,ATHERTON RA1,,Issued,17,13,21,145,26,51,17.222499999999997,145.4475
119,Atherton,,99.1,HPON,M,10,DA,2000.0,10007733,1154757,152887,Coastal Broadcasters Site Bones Knob  off Griffin Rd TOLGA,0,0,0,17 13 23S,145 26 50E,QLD,,,,Issued,17,13,23,145,26,50,17.223055555555554,145.44722222222222
120,Augathella,4RR,104.5,s212 Retransmission,V,60,OD,100.0,12000525,10551964,150016,Broadcast Site Water tower  Forest Street AUGATHELLA,0,0,0,25 47 43S,146 35 15E,QLD,,,,Issued,25,47,43,146,35,15,25.79527777777778,146.5875
121,Augathella,4VL,106.1,Commercial,M,64,OD,100.0,10013411,10437430,150016,Broadcast Site Water tower  Forest Street AUGATHELLA,0,0,0,25 47 43S,146 35 15E,QLD,10218.0,CHARLEVILLE RA1,,Issued,25,47,43,146,35,15,25.79527777777778,146.5875
122,Augathella,4VL,106.1,Commercial,M,64,OD,100.0,10013411,1159213,150016,Broadcast Site Water tower  Forest Street AUGATHELLA,0,0,0,25 47 43S,146 35 15E,QLD,10218.0,CHARLEVILLE RA1,,Expired,25,47,43,146,35,15,25.79527777777778,146.5875
123,Augathella,4ABCRN,107.7,National,M,64,OD,100.0,10003848,1198762,15322,BA Site 1 km SE of AUGATHELLA,0,0,0,25 48 23S,146 35 20E,QLD,,,,Issued,25,48,23,146,35,20,25.80638888888889,146.5888888888889
124,Augusta,6AUG,97.1,Community,V,25,OD,200.0,1133510,1171969,137492,Augusta Telecentre Building 66 Allnutt Terrace AUGUSTA,0,0,0,34 18 51S,115 9 22E,WA,1130119.0,AUGUSTA RA1,,Issued,34,18,51,115,9,22,34.314166666666665,115.15611111111112
125,Augusta,6ABCRR,98.3,National,M,30,OD,40.0,10002268,1198498,40725,Broadcast Australia Site Lot 862 Leeuwin Rd AUGUSTA,0,0,0,34 19 39S,115 9 44E,WA,,,,Issued,34,19,39,115,9,44,34.3275,115.16222222222223
126,Augusta,6ABCRN,99.1,National,M,30,OD,40.0,10002269,1198501,40725,Broadcast Australia Site Lot 862 Leeuwin Rd AUGUSTA,0,0,0,34 19 39S,115 9 44E,WA,,,,Issued,34,19,39,115,9,44,34.3275,115.16222222222223
127,Augusta,6TZ/T,101.5,Commercial,V,20,OD,80.0,1133501,1936948,151058,Nominal Planning Site Lot 862 Leeuwin Rd AUGUSTA,0,0,0,34 19 26S,115 9 35E,WA,10404.0,BUNBURY RA1,,Expired,34,19,26,115,9,35,34.323888888888895,115.15972222222223
128,Augusta,6TZ,101.5,Commercial,V,20,DA,80.0,1133501,10165271,40725,Broadcast Australia Site Lot 862 Leeuwin Rd AUGUSTA,0,0,0,34 19 39S,115 9 44E,WA,10404.0,BUNBURY RA1,,Issued,34,19,39,115,9,44,34.3275,115.16222222222223
129,Aurukun,4ACR,107.7,Community,M,10,OD,10.0,10003474,10700127,40875,Cmty Radio Site 510 McKenzie Drive AURUKUN,0,0,0,13 21 20S,141 43 47E,QLD,10182.0,AURUKUN RA1,,Issued,13,21,20,141,43,47,13.355555555555556,141.72972222222222
130,Ayr/Home Hill,4TOO,92.3,Commercial,M,20,OD,1000.0,1137918,10756649,19299,Burdekin Communications Site 12 km SE of Home Hill MT INKERMAN,0,0,0,19 44 44S,147 29 45E,QLD,4185.0,TOWNSVILLE RA1,,Issued,19,44,44,147,29,45,19.745555555555555,147.4958333333333
131,Ayr/Home Hill,4TSV,93.1,Commercial,M,20,OD,1000.0,1137995,10756642,19299,Burdekin Communications Site 12 km SE of Home Hill MT INKERMAN,0,0,0,19 44 44S,147 29 45E,QLD,4168.0,TOWNSVILLE RA1,,Issued,19,44,44,147,29,45,19.745555555555555,147.4958333333333
132,Ayr/Home Hill,,97.1,HPON,V,20,OD,100.0,10008020,1170275,19299,Burdekin Communications Site 12 km SE of Home Hill MT INKERMAN,0,0,0,19 44 44S,147 29 45E,QLD,,,,Issued,19,44,44,147,29,45,19.745555555555555,147.4958333333333
133,Ayton,4ABCRR,103.9,Retransmission,M,15,OD,5.0,477001,1157338,40742,Broadcast Site Lot 39 Third Street AYTON,0,0,0,15 55 14S,145 20 49E,QLD,,,,Issued,15,55,14,145,20,49,15.920555555555556,145.34694444444446
134,Ayton,4ABCRN,107.1,Retransmission,M,15,OD,30.0,1130730,1144532,40742,Broadcast Site Lot 39 Third Street AYTON,0,0,0,15 55 14S,145 20 49E,QLD,,,,Issued,15,55,14,145,20,49,15.920555555555556,145.34694444444446
135,Babinda,4ABCRN,94.1,National,M,33,DA,400.0,10007526,1152883,440569,Ergon Enrgy Site TV Site GRAHAM RANGE,0,0,0,17 22 59S,146 0 11E,QLD,,,,Issued,17,22,59,146,0,11,17.383055555555558,146.00305555555556
136,Babinda,4ZKZ,94.9,Commercial,M,20,DA,400.0,10007532,1153669,440569,Ergon Enrgy Site TV Site GRAHAM RANGE,0,0,0,17 22 59S,146 0 11E,QLD,10319.0,INNISFAIL RA1,,Issued,17,22,59,146,0,11,17.383055555555558,146.00305555555556
137,Babinda,4ABCRR,95.7,National,M,33,DA,400.0,10007527,1152884,440569,Ergon Enrgy Site TV Site GRAHAM RANGE,0,0,0,17 22 59S,146 0 11E,QLD,,,,Issued,17,22,59,146,0,11,17.383055555555558,146.00305555555556
138,Babinda,4KZ,102.5,Commercial,V,15,OD,400.0,10009179,1155037,440569,Ergon Enrgy Site TV Site GRAHAM RANGE,0,0,0,17 22 59S,146 0 11E,QLD,4177.0,INNISFAIL RA1,,Issued,17,22,59,146,0,11,17.383055555555558,146.00305555555556
139,Bacchus Marsh,3APL,98.5,Community,M,30,DA,400.0,10009587,1156590,152917,Broadcast Site Bacchus Marsh Rifle Club Dog Trap Rd GORROCK,0,0,0,37 41 21S,144 22 37E,VIC,1150675.0,BACCHUS MARSH RA1,,Issued,37,41,21,144,22,37,37.689166666666665,144.37694444444446
140,Bacchus Marsh,3APL,98.5,Community,M,10,DA,400.0,10009587,1156590,10008393,Darley Community Hub Building 3 182 Halletts Way DARLEY,0,0,0,37 39 12S,144 25 21E,VIC,1150675.0,BACCHUS MARSH RA1,,Issued,37,39,12,144,25,21,37.65333333333333,144.42249999999999
141,Badgingarra,6FMS,100.3,Retransmission,V,15,DA,10.0,10002444,10100236,40905,Broadcast Site BADGINGARRA,0,0,0,30 23 28S,115 29 57E,WA,,,,Issued,30,23,28,115,29,57,30.391111111111112,115.49916666666667
142,Badu Island,4ACR,107.5,Community,M,10,OD,10.0,10003475,1172209,40901,Broadcast Site Lot 275 Blanket St BADU,0,0,0,10 9 31S,142 10 4E,QLD,10183.0,BADU ISLAND RA1,,Issued,10,9,31,142,10,4,10.158611111111112,142.16777777777776
143,Bairnsdale,,97.5,HPON,M,41,DA,2000.0,10011064,1170827,12067,Broadcast Australia Site off Tower Rd MT TAYLOR,0,0,0,37 42 20S,147 33 38E,VIC,,,,Issued,37,42,20,147,33,38,37.705555555555556,147.56055555555557
144,Bairnsdale,3GV,98.3,Commercial,M,25,DA,5000.0,1138046,10312376,140959,Broadcast Tower  Ace Radio Site off Tower Rd MOUNT TAYLOR,0,0,0,37 42 22S,147 33 38E,VIC,4157.0,SALE RA1,,Issued,37,42,22,147,33,38,37.70611111111111,147.56055555555557
145,Bairnsdale,3TFM,99.9,Commercial,M,25,DA,5000.0,10011107,10139575,140959,Broadcast Tower  Ace Radio Site off Tower Rd MOUNT TAYLOR,0,0,0,37 42 22S,147 33 38E,VIC,1150756.0,SALE RA1,,Issued,37,42,22,147,33,38,37.70611111111111,147.56055555555557
146,Bairnsdale,3REG,105.5,Community,M,18,OD,320.0,5266002,1385174,12067,Broadcast Australia Site off Tower Rd MT TAYLOR,0,0,0,37 42 20S,147 33 38E,VIC,5266.0,EAST GIPPSLAND RA1,,Issued,37,42,20,147,33,38,37.705555555555556,147.56055555555557
147,Bairnsdale,3ABCRN,106.3,National,M,41,DA,2000.0,3827002,1150239,12067,Broadcast Australia Site off Tower Rd MT TAYLOR,0,0,0,37 42 20S,147 33 38E,VIC,,,,Issued,37,42,20,147,33,38,37.705555555555556,147.56055555555557
148,Bairnsdale,3PNN,107.9,National,M,41,DA,2000.0,10011108,1192780,12067,Broadcast Australia Site off Tower Rd MT TAYLOR,0,0,0,37 42 20S,147 33 38E,VIC,,,,Issued,37,42,20,147,33,38,37.705555555555556,147.56055555555557
149,Balgo,6ACR,106.1,Community,V,10,DA,20.0,10001408,10140632,151708,Shire Office Bldg Cnr Yakai & Marwuntu Sts BALGO,0,0,0,20 8 31S,127 58 58E,WA,10019.0,BALGO RA1,,Issued,20,8,31,127,58,58,20.141944444444444,127.98277777777778
150,Ballarat (Lookout Hill),3ABCFM,105.5,National,M,93,DA,100000.0,10003794,1150237,36240,Broadcast Tower LOOKOUT HILL,0,0,0,37 16 57S,143 14 52E,VIC,,,,Issued,37,16,57,143,14,52,37.2825,143.24777777777777
151,Ballarat (Lookout Hill),3JJJ,107.1,National,M,93,DA,100000.0,10003796,1153093,36240,Broadcast Tower LOOKOUT HILL,0,0,0,37 16 57S,143 14 52E,VIC,,,,Issued,37,16,57,143,14,52,37.2825,143.24777777777777
152,Ballarat (Lookout Hill),3CRR,107.9,National,M,93,DA,100000.0,10003795,1150240,36240,Broadcast Tower LOOKOUT HILL,0,0,0,37 16 57S,143 14 52E,VIC,,,,Issued,37,16,57,143,14,52,37.2825,143.24777777777777
153,Ballarat (Warrenheip),3PNN,94.3,National,M,50,DA,5000.0,1134454,1934056,150365,Radio Ballarat Site 9 km E of Ballarat MT WARRENHEIP,0,0,0,37 34 31S,143 57 37E,VIC,,,,Issued,37,34,31,143,57,37,37.57527777777778,143.96027777777778
154,Ballarat (Warrenheip),3SBSFM,95.9,Retransmission,M,50,OD,1000.0,1131420,1188181,11727,Vertel Tower Mt Warrenheip  Lot 2045  Mt Warrenheip Rd DUNNSTOWN,0,0,0,37 34 36S,143 57 27E,VIC,,,,Issued,37,34,36,143,57,27,37.57666666666667,143.95749999999998
155,Ballarat (Warrenheip),3BBB,99.9,Community,V,30,OD,3000.0,10005655,1153294,11727,Vertel Tower Mt Warrenheip  Lot 2045  Mt Warrenheip Rd DUNNSTOWN,0,0,0,37 34 36S,143 57 27E,VIC,1150001.0,BALLARAT RA2,,Issued,37,34,36,143,57,27,37.57666666666667,143.95749999999998
156,Ballarat (Warrenheip),3RBA,102.3,Commercial,M,50,DA,20000.0,10005653,1153686,150365,Radio Ballarat Site 9 km E of Ballarat MT WARRENHEIP,0,0,0,37 34 31S,143 57 37E,VIC,10364.0,BALLARAT RA1,,Issued,37,34,31,143,57,37,37.57527777777778,143.96027777777778
157,Ballarat (Warrenheip),3BBA,103.1,Commercial,M,50,DA,20000.0,10005184,1151274,150365,Radio Ballarat Site 9 km E of Ballarat MT WARRENHEIP,0,0,0,37 34 31S,143 57 37E,VIC,10284.0,BALLARAT RA1,,Issued,37,34,31,143,57,37,37.57527777777778,143.96027777777778
158,Ballarat (Warrenheip),3BGR,103.9,Community,V,50,OD,3000.0,10003798,1154113,11727,Vertel Tower Mt Warrenheip  Lot 2045  Mt Warrenheip Rd DUNNSTOWN,0,0,0,37 34 36S,143 57 27E,VIC,10285.0,BALLARAT RA2,,Issued,37,34,36,143,57,27,37.57666666666667,143.95749999999998
159,Ballera,4ABCRN,102.7,Retransmission,V,40,OD,40.0,7064001,1157970,14943,Santos Site BALLERA,0,0,0,27 23 59S,141 48 17E,QLD,,,,Issued,27,23,59,141,48,17,27.399722222222223,141.80472222222224
160,Ballera,4JJJ,104.3,Retransmission,V,40,OD,40.0,7060001,10066822,9015471,Santos Site Gas Plant BALLERA,0,0,0,27 23 21S,141 48 35E,QLD,,,,Issued,27,23,21,141,48,35,27.389166666666664,141.80972222222223
161,Ballera,4ABCRR,105.9,Retransmission,V,40,OD,40.0,1415017,1153781,14943,Santos Site BALLERA,0,0,0,27 23 59S,141 48 17E,QLD,,,,Issued,27,23,59,141,48,17,27.399722222222223,141.80472222222224
162,Ballina,2PAR,101.9,Community,M,30,OD,1000.0,10010310,1170782,8391,Pine Avenue Site 1 BALLINA,0,0,0,28 51 47S,153 34 60E,NSW,1150750.0,BALLINA RA1,,Issued,28,51,47,153,34,60,28.863055555555558,153.58333333333334
163,Balranald,2ABCRN,93.1,National,M,30,OD,50.0,10004331,1153272,37499,Telstra Site 52 River St BALRANALD,0,0,0,34 38 23S,143 33 56E,NSW,,,,Issued,34,38,23,143,33,56,34.63972222222222,143.56555555555556
164,Balranald,,97.1,HPON,V,10,OD,25.0,10004336,1152385,10010939,Shamrock Hotel 35-37 Mayall St BALRANALD,0,0,0,34 38 24S,143 33 46E,NSW,,,,Issued,34,38,24,143,33,46,34.64,143.5627777777778
165,Banana,4RBL,88.9,Commercial,M,40,OD,500.0,1133261,1158252,136344,Rebel Media Site Banana Range  Lot 15 Banana Holdings Rd BANANA,0,0,0,24 26 55S,150 18 58E,QLD,10216.0,REMOTE COMMERCIAL RADIO SERVICE NORTH EAST ZONE RA1,,Issued,24,26,55,150,18,58,24.448611111111113,150.31611111111113
166,Banana,4BRZ,89.7,Commercial,M,40,OD,500.0,10003970,1142613,136344,Rebel Media Site Banana Range  Lot 15 Banana Holdings Rd BANANA,0,0,0,24 26 55S,150 18 58E,QLD,1150711.0,REMOTE COMMERCIAL RADIO SERVICE NORTH EAST ZONE RA1,,Issued,24,26,55,150,18,58,24.448611111111113,150.31611111111113
167,Bankstown,2BAC,100.9,Community,M,20,DA,170.0,10009148,1941850,40421,Bankstown City Radio site Simmat Ave CONDELL PARK,0,0,0,33 55 9S,151 0 39E,NSW,3043.0,BANKSTOWN RA1,,Issued,33,55,9,151,0,39,33.91916666666666,151.01083333333332
168,Barcaldine,4ABCFM,97.7,Retransmission,V,52,OD,100.0,1132870,1900041,18096,Water Tower cnr Pine and Yew Streets BARCALDINE,0,0,0,23 33 24S,145 17 35E,QLD,,,,Issued,23,33,24,145,17,35,23.55666666666667,145.29305555555555
169,Barcaldine,4LRE,100.9,Commercial,V,50,OD,100.0,10005016,1158014,18096,Water Tower cnr Pine and Yew Streets BARCALDINE,0,0,0,23 33 24S,145 17 35E,QLD,10223.0,LONGREACH RA1,,Issued,23,33,24,145,17,35,23.55666666666667,145.29305555555555
170,Barcaldine,,103.3,HPON,M,70,OD,50.0,10004025,1153473,18083,Broadcast Site BARCALDINE,0,0,0,23 31 42S,145 15 33E,QLD,,,,Issued,23,31,42,145,15,33,23.528333333333332,145.25916666666666
171,Barcaldine,4JJJ,105.7,Retransmission,V,52,OD,100.0,1132871,1900045,18096,Water Tower cnr Pine and Yew Streets BARCALDINE,0,0,0,23 33 24S,145 17 35E,QLD,,,,Issued,23,33,24,145,17,35,23.55666666666667,145.29305555555555
172,Barcaldine,4ABCRN,107.3,National,M,81,OD,100.0,10003851,1198740,18083,Broadcast Site BARCALDINE,0,0,0,23 31 42S,145 15 33E,QLD,,,,Issued,23,31,42,145,15,33,23.528333333333332,145.25916666666666
173,Barham,,94.9,HPON,M,10,OD,10.0,10007975,1170001,153032,2KY Broadcast site Barham Hotel 34 Murray St BARHAM,0,0,0,35 37 30S,144 7 31E,NSW,,,,Issued,35,37,30,144,7,31,35.625,144.1252777777778
174,Barossa Valley,5BBB,89.1,Community,M,30,OD,1000.0,10010207,1170693,24182,Major Radio Site Rifle Range Road 7km SE of Tanunda MT KITCHENER,0,0,0,34 34 18S,139 0 21E,SA,1150741.0,BAROSSA VALLEY RA1,,Issued,34,34,18,139,0,21,34.57166666666667,139.00583333333333
175,Barossa Valley,,90.5,HPON,M,30,DA,1000.0,10010206,1170761,24182,Major Radio Site Rifle Range Road 7km SE of Tanunda MT KITCHENER,0,0,0,34 34 18S,139 0 21E,SA,,,,Issued,34,34,18,139,0,21,34.57166666666667,139.00583333333333
176,Barrington Valley,7AD,94.9,Commercial,V,15,DA,500.0,12000276,10589791,150715,Broadcast Tower Hydro Tas Site  Mt Claude  Olivers Rd MOUNT ROLAND,0,0,0,41 29 26S,146 11 4E,TAS,4218.0,DEVONPORT RA1,,Issued,41,29,26,146,11,4,41.49055555555556,146.18444444444444
177,Barrington Valley,7DDD,97.3,Commercial,V,15,DA,500.0,12000462,10589919,150715,Broadcast Tower Hydro Tas Site  Mt Claude  Olivers Rd MOUNT ROLAND,0,0,0,41 29 26S,146 11 4E,TAS,10353.0,DEVONPORT RA1,,Issued,41,29,26,146,11,4,41.49055555555556,146.18444444444444
178,Barrington Valley,7DDD,97.3,Commercial,V,15,DA,500.0,12000462,10589919,150715,Broadcast Tower Hydro Tas Site  Mt Claude  Olivers Rd MOUNT ROLAND,0,0,0,41 29 26S,146 11 4E,TAS,10353.0,DEVONPORT RA1,,Issued,41,29,26,146,11,4,41.49055555555556,146.18444444444444
179,Barrington/Stratford,4RBL,93.7,Commercial,V,30,OD,200.0,1133262,1991729,135650,Rebel Media Site Lot 98 Kia Ora Hill Rd BARRINGTON,0,0,0,31 57 45S,151 56 47E,NSW,10216.0,REMOTE COMMERCIAL RADIO SERVICE NORTH EAST ZONE RA1,,Issued,31,57,45,151,56,47,31.9625,151.9463888888889
180,Barrington/Stratford,4BRZ,97.7,Commercial,M,30,OD,200.0,10013960,1149667,135650,Rebel Media Site Lot 98 Kia Ora Hill Rd BARRINGTON,0,0,0,31 57 45S,151 56 47E,NSW,1150711.0,REMOTE COMMERCIAL RADIO SERVICE NORTH EAST ZONE RA1,,Issued,31,57,45,151,56,47,31.9625,151.9463888888889
181,Barrow Island,6ABCFM,99.1,Retransmission,V,20,OD,20.0,1133367,1917708,9010301,Construction Village Barrow Island BARROW ISLAND,0,0,0,20 49 4S,115 26 18E,WA,,,,Issued,20,49,4,115,26,18,20.817777777777778,115.43833333333333
182,Barrow Island,6ABCRN,100.7,Retransmission,V,20,OD,20.0,1133366,1917707,9010301,Construction Village Barrow Island BARROW ISLAND,0,0,0,20 49 4S,115 26 18E,WA,,,,Issued,20,49,4,115,26,18,20.817777777777778,115.43833333333333
183,Barrow Island,6ABCRR,102.3,Retransmission,V,20,OD,20.0,1133365,1917706,9010301,Construction Village Barrow Island BARROW ISLAND,0,0,0,20 49 4S,115 26 18E,WA,,,,Issued,20,49,4,115,26,18,20.817777777777778,115.43833333333333
184,Barrow Island,6FMS,103.9,Retransmission,V,20,OD,20.0,1133364,1917705,9010301,Construction Village Barrow Island BARROW ISLAND,0,0,0,20 49 4S,115 26 18E,WA,,,,Issued,20,49,4,115,26,18,20.817777777777778,115.43833333333333
185,Barrow Island,6JJJ,105.5,Retransmission,V,20,OD,20.0,1133363,1917704,9010301,Construction Village Barrow Island BARROW ISLAND,0,0,0,20 49 4S,115 26 18E,WA,,,,Issued,20,49,4,115,26,18,20.817777777777778,115.43833333333333
186,Barrow Island,6SAT,107.1,Retransmission,V,20,OD,20.0,1133362,1917703,9010301,Construction Village Barrow Island BARROW ISLAND,0,0,0,20 49 4S,115 26 18E,WA,,,,Issued,20,49,4,115,26,18,20.817777777777778,115.43833333333333
187,Barunga,8ABCRR,101.7,Retransmission,M,20,OD,20.0,8236001,1157755,2182,Broadcast Site BARUNGA,0,0,0,14 31 29S,132 52 1E,NT,,,,Issued,14,31,29,132,52,1,14.524722222222223,132.86694444444444
188,Barunga,8JJJ,102.5,Retransmission,M,10,OD,30.0,1130633,1976891,2182,Broadcast Site BARUNGA,0,0,0,14 31 29S,132 52 1E,NT,,,,Issued,14,31,29,132,52,1,14.524722222222223,132.86694444444444
189,Barunga,8ACR,106.1,Community,M,10,OD,10.0,10003452,1171194,2182,Broadcast Site BARUNGA,0,0,0,14 31 29S,132 52 1E,NT,10111.0,BARUNGA RA1,,Issued,14,31,29,132,52,1,14.524722222222223,132.86694444444444
190,Batchelor,8ABCRN,92.1,Retransmission,V,30,OD,20.0,1137620,1157289,1707,Batchelor Institute Site 2 Mardango Cres BATCHELOR,0,0,0,13 2 44S,131 1 36E,NT,,,,Issued,13,2,44,131,1,36,13.045555555555556,131.02666666666667
191,Batchelor,8JJJ,92.9,Retransmission,V,30,OD,20.0,1130719,1159649,1707,Batchelor Institute Site 2 Mardango Cres BATCHELOR,0,0,0,13 2 44S,131 1 36E,NT,,,,Issued,13,2,44,131,1,36,13.045555555555556,131.02666666666667
192,Batchelor,8KIN,93.7,Retransmission,V,10,OD,10.0,10003343,1157288,1707,Batchelor Institute Site 2 Mardango Cres BATCHELOR,0,0,0,13 2 44S,131 1 36E,NT,,,,Issued,13,2,44,131,1,36,13.045555555555556,131.02666666666667
193,Batemans Bay,,96.3,HPON,M,10,OD,100.0,10008345,1170203,370283,Water Reserve Adjacent To 96 Vista Ave BATEMANS BAY,0,0,0,35 43 48S,150 11 11E,NSW,,,,Issued,35,43,48,150,11,11,35.730000000000004,150.1863888888889
194,Batemans Bay/Moruya,2PNN,100.5,National,M,37,DA,55000.0,10008226,1192602,8979,Broadcast Site 18km WSW of Batemans Bay MT WANDERA,0,0,0,35 47 46S,150 0 20E,NSW,,,,Issued,35,47,46,150,0,20,35.79611111111111,150.00555555555556
195,Batemans Bay/Moruya,2ABCFM,101.9,National,M,37,DA,55000.0,5075001,1150277,8979,Broadcast Site 18km WSW of Batemans Bay MT WANDERA,0,0,0,35 47 46S,150 0 20E,NSW,,,,Issued,35,47,46,150,0,20,35.79611111111111,150.00555555555556
196,Batemans Bay/Moruya,2BA,103.5,National,M,37,DA,55000.0,3316001,1150278,8979,Broadcast Site 18km WSW of Batemans Bay MT WANDERA,0,0,0,35 47 46S,150 0 20E,NSW,,,,Issued,35,47,46,150,0,20,35.79611111111111,150.00555555555556
197,Batemans Bay/Moruya,2EEE,104.3,Commercial,M,25,DA,20000.0,10004660,1154117,8979,Broadcast Site 18km WSW of Batemans Bay MT WANDERA,0,0,0,35 47 46S,150 0 20E,NSW,10306.0,BEGA RA1,,Issued,35,47,46,150,0,20,35.79611111111111,150.00555555555556
